start,pitch,pitchclass,pitchname,offset,instrument,lyric,syllabic
8.0,61,1,C#4,15.0,voice,Ein,single
8.266666666666666,61,1,C#4,15.5,voice,Licht,single
9.6,57,9,A3,18.0,voice,tanzt,single
9.866666666666667,52,4,E3,18.5,voice,freund,begin
10.4,52,4,E3,19.5,voice,lich,end
10.666666666666666,54,6,F#3,20.0,voice,,single
10.666666666666666,52,4,E3,20.0,voice,vor,single
10.933333333333334,51,3,D#3,20.5,voice,,single
11.2,52,4,E3,21.0,voice,mir,single
11.466666666666667,54,6,F#3,21.5,voice,"her,",single
12.266666666666666,52,4,E3,23.0,voice,,single
14.4,53,5,E#3,27.0,voice,ich,single
14.666666666666666,54,6,F#3,27.5,voice,folg,single
16.0,56,8,G#3,30.0,voice,ihm,single
16.266666666666666,57,9,A3,30.5,voice,,single
16.266666666666666,59,11,B3,30.5,voice,,single
16.266666666666666,57,9,A3,30.5,voice,nach,single
16.53333333333333,56,8,G#3,31.0,voice,,single
16.8,57,9,A3,31.5,voice,die,single
17.066666666666666,61,1,C#4,32.0,voice,Kreuz,single
17.6,59,11,B3,33.0,voice,und,single
17.866666666666667,57,9,A3,33.5,voice,Quer;,single
20.8,61,1,C#4,39.0,voice,ich,single
21.066666666666666,61,1,C#4,39.5,voice,folg,single
22.4,57,9,A3,42.0,voice,ihm,single
22.666666666666668,52,4,E3,42.5,voice,"gern,",single
23.2,52,4,E3,43.5,voice,und,single
23.466666666666665,54,6,F#3,44.0,voice,,single
23.466666666666665,52,4,E3,44.0,voice,seh's,single
23.733333333333334,51,3,D#3,44.5,voice,,single
24.0,52,4,E3,45.0,voice,ihm,single
24.266666666666666,54,6,F#3,45.5,voice,"an,",single
25.066666666666666,52,4,E3,47.0,voice,,single
27.2,53,5,E#3,51.0,voice,daß,single
27.466666666666665,54,6,F#3,51.5,voice,es,single
28.8,56,8,G#3,54.0,voice,ver,begin
29.066666666666666,57,9,A3,54.5,voice,lockt,end
29.333333333333332,61,1,C#4,55.0,voice,,single
29.599999999999998,57,9,A3,55.5,voice,den,single
29.866666666666667,56,8,G#3,56.0,voice,,single
29.866666666666667,64,4,E4,56.0,voice,Wan,begin
30.4,56,8,G#3,57.0,voice,ders,middle
30.666666666666668,57,9,A3,57.5,voice,mann.,end
33.86666666666667,60,0,C4,63.5,voice,Ach!,single
34.93333333333333,57,9,A3,65.5,voice,wer,single
35.2,59,11,B3,66.0,voice,wie,single
35.46666666666667,60,0,C4,66.5,voice,ich,single
36.0,60,0,C4,67.5,voice,so,single
36.266666666666666,64,4,E4,68.0,voice,e,begin
36.8,60,0,C4,69.0,voice,lend,end
37.06666666666666,59,11,B3,69.5,voice,"ist,",single
38.4,59,11,B3,72.0,voice,gibt,single
38.666666666666664,61,1,C#4,72.5,voice,gern,single
39.2,59,11,B3,73.5,voice,,single
40.0,59,11,B3,75.0,voice,sich,single
40.266666666666666,58,10,A#3,75.5,voice,hin,single
40.8,58,10,A#3,76.5,voice,der,single
41.06666666666666,57,9,A3,77.0,voice,bun,begin
41.333333333333336,61,1,C#4,77.5,voice,,single
41.6,59,11,B3,78.0,voice,ten,end
41.86666666666667,56,8,G#3,78.5,voice,"List,",single
43.2,56,8,G#3,81.0,voice,die,single
43.46666666666667,57,9,A3,81.5,voice,hin,begin
44.0,57,9,A3,82.5,voice,ter,end
44.266666666666666,58,10,A#3,83.0,voice,Eis,single
44.8,58,10,A#3,84.0,voice,und,single
45.06666666666666,59,11,B3,84.5,voice,Nacht,single
46.4,59,11,B3,87.0,voice,und,single
46.666666666666664,60,0,B#3,87.5,voice,Graus,single
48.0,60,0,B#3,90.0,voice,ihm,single
48.266666666666666,61,1,C#4,90.5,voice,weist,single
49.6,57,9,A3,93.0,voice,ein,single
49.86666666666667,52,4,E3,93.5,voice,hel,begin
50.4,52,4,E3,94.5,voice,les,end
50.666666666666664,54,6,F#3,95.0,voice,,single
50.666666666666664,52,4,E3,95.0,voice,war,begin
50.93333333333333,51,3,D#3,95.5,voice,,single
51.2,52,4,E3,96.0,voice,mes,end
51.46666666666667,54,6,F#3,96.5,voice,Haus,single
52.266666666666666,52,4,E3,98.0,voice,,single
54.4,53,5,E#3,102.0,voice,und,single
54.666666666666664,54,6,F#3,102.5,voice,ei,begin
56.0,56,8,G#3,105.0,voice,ne,end
56.266666666666666,57,9,A3,105.5,voice,lie,begin
56.53333333333333,56,8,G#3,106.0,voice,,single
56.8,57,9,A3,106.5,voice,be,end
57.06666666666666,61,1,C#4,107.0,voice,See,begin
57.6,59,11,B3,108.0,voice,le,end
57.86666666666667,57,9,A3,108.5,voice,drin,single
59.199999999999996,61,1,C#4,111.0,voice,nur,single
59.46666666666667,61,1,C#4,111.5,voice,Täu,begin
60.8,56,8,G#3,114.0,voice,schung,end
61.06666666666666,57,9,A3,114.5,voice,ist,single
61.333333333333336,61,1,C#4,115.0,voice,,single
61.6,57,9,A3,115.5,voice,für,single
61.86666666666667,56,8,G#3,116.0,voice,,single
61.86666666666667,64,4,E4,116.0,voice,mich,single
62.4,56,8,G#3,117.0,voice,Ge,begin
62.666666666666664,57,9,A3,117.5,voice,winn!,end
