start,pitch,pitchclass,pitchname,offset,instrument,lyric,syllabic
10.285714285714285,57,9,A3,6.0,voice,In,single
10.928571428571429,57,9,A3,6.375,voice,die,single
11.142857142857142,52,4,E3,6.5,voice,tief,begin
12.428571428571427,52,4,E3,7.25,voice,sten,end
12.857142857142856,50,2,D3,7.5,voice,Fel,begin
13.5,53,5,F3,7.875,voice,sen,middle
13.714285714285714,45,9,A2,8.0,voice,grün,middle
15.0,45,9,A2,8.75,voice,de,end
15.428571428571427,52,4,E3,9.0,voice,lock,begin
16.07142857142857,52,4,E3,9.375,voice,te,end
16.285714285714285,52,4,E3,9.5,voice,mich,single
16.928571428571427,52,4,E3,9.875,voice,ein,single
17.142857142857142,52,4,E3,10.0,voice,Irr,begin
17.428571428571427,54,6,F#3,10.166666666666666,voice,,single
17.714285714285715,56,8,G#3,10.333333333333334,voice,licht,end
18.0,57,9,A3,10.5,voice,hin;,single
20.57142857142857,60,0,C4,12.0,voice,Wie,single
21.857142857142858,56,8,G#3,12.75,voice,ich,single
22.285714285714285,56,8,G#3,13.0,voice,ei,begin
22.71428571428571,56,8,G#3,13.25,voice,nen,end
23.142857142857142,57,9,A3,13.5,voice,Aus,begin
23.57142857142857,60,0,C4,13.75,voice,gang,end
24.0,59,11,B3,14.0,voice,,single
24.0,57,9,A3,14.0,voice,fin,begin
24.857142857142854,57,9,A3,14.5,voice,"de,",end
25.71428571428571,57,9,A3,15.0,voice,liegt,single
26.357142857142854,53,5,F3,15.375,voice,nicht,single
26.57142857142857,50,2,D3,15.5,voice,schwer,single
27.21428571428571,47,11,B2,15.875,voice,mir,single
27.428571428571427,62,2,D4,16.0,voice,in,single
28.07142857142857,59,11,B3,16.375,voice,dem,single
28.285714285714285,60,0,C4,16.5,voice,"Sinn,",single
30.857142857142854,52,4,E3,18.0,voice,liegt,single
31.07142857142857,57,9,A3,18.125,voice,,single
31.285714285714285,57,9,A3,18.25,voice,nicht,single
31.5,59,11,B3,18.375,voice,,single
31.71428571428571,59,11,B3,18.5,voice,schwer,single
31.928571428571427,60,0,C4,18.625,voice,,single
32.14285714285714,59,11,B3,18.75,voice,mir,single
32.357142857142854,57,9,A3,18.875,voice,,single
32.57142857142857,56,8,G#3,19.0,voice,in,single
32.857142857142854,64,4,E4,19.166666666666668,voice,,single
33.14285714285714,56,8,G#3,19.333333333333332,voice,dem,single
33.42857142857142,57,9,A3,19.5,voice,Sinn.,single
41.14285714285714,57,9,A3,24.0,voice,Bin,single
41.357142857142854,59,11,B3,24.125,voice,,single
41.57142857142857,60,0,C4,24.25,voice,ge,begin
41.785714285714285,62,2,D4,24.375,voice,,single
42.0,64,4,E4,24.5,voice,wohnt,end
43.285714285714285,52,4,E3,25.25,voice,das,single
43.714285714285715,50,2,D3,25.5,voice,Ir,begin
43.92857142857142,52,4,E3,25.625,voice,,single
44.14285714285714,53,5,F3,25.75,voice,re,middle
44.357142857142854,55,7,G3,25.875,voice,,single
44.57142857142857,57,9,A3,26.0,voice,ge,middle
45.42857142857142,45,9,A2,26.5,voice,"hen,",end
46.285714285714285,52,4,E3,27.0,voice,'sführt,single
