start,pitch,pitchclass,pitchname,offset,instrument,lyric,syllabic
16.0,50,2,D3,12.0,voice,Man,begin
16.444444444444443,53,5,F3,12.333333333333334,voice,,single
16.888888888888886,57,9,A3,12.666666666666666,voice,che,end
17.333333333333332,62,2,D4,13.0,voice,Trän,single
19.333333333333332,57,9,A3,14.5,voice,aus,single
20.0,53,5,F3,15.0,voice,mei,begin
20.444444444444443,52,4,E3,15.333333333333334,voice,,single
20.888888888888886,50,2,D3,15.666666666666666,voice,nen,end
21.333333333333332,57,9,A3,16.0,voice,Au,begin
22.666666666666664,45,9,A2,17.0,voice,gen,end
24.0,52,4,E3,18.0,voice,ist,single
25.0,57,9,A3,18.75,voice,ge,begin
25.333333333333332,52,4,E3,19.0,voice,fal,middle
26.333333333333332,57,9,A3,19.75,voice,len,end
26.666666666666664,52,4,E3,20.0,voice,in,single
27.111111111111107,57,9,A3,20.333333333333332,voice,,single
27.555555555555557,55,7,G3,20.666666666666668,voice,den,single
28.0,53,5,F3,21.0,voice,Schnee;,single
32.0,50,2,D3,24.0,voice,sei,begin
32.44444444444444,53,5,F3,24.333333333333332,voice,,single
32.888888888888886,57,9,A3,24.666666666666668,voice,ne,end
33.33333333333333,62,2,D4,25.0,voice,kal,begin
35.33333333333333,57,9,A3,26.5,voice,ten,end
36.0,53,5,F3,27.0,voice,Flo,begin
36.44444444444444,52,4,E3,27.333333333333332,voice,,single
36.888888888888886,50,2,D3,27.666666666666668,voice,cken,end
37.33333333333333,57,9,A3,28.0,voice,sau,begin
38.666666666666664,45,9,A2,29.0,voice,gen,end
40.0,45,9,A2,30.0,voice,dur,begin
40.44444444444444,50,2,D3,30.333333333333332,voice,,single
40.888888888888886,52,4,E3,30.666666666666668,voice,stig,end
41.33333333333333,53,5,F3,31.0,voice,ein,single
42.33333333333333,55,7,G3,31.75,voice,das,single
42.666666666666664,57,9,A3,32.0,voice,hei,begin
43.111111111111114,59,11,B3,32.333333333333336,voice,,single
43.55555555555555,61,1,C#4,32.666666666666664,voice,ße,end
44.0,62,2,D4,33.0,voice,"Weh,",single
46.0,63,3,E-4,34.5,voice,,single
46.666666666666664,60,0,C4,35.0,voice,,single
48.0,58,10,B-3,36.0,voice,dur,begin
48.44444444444444,57,9,A3,36.333333333333336,voice,,single
48.888888888888886,55,7,G3,36.666666666666664,voice,stig,end
49.33333333333333,57,9,A3,37.0,voice,ein,single
49.77777777777778,55,7,G3,37.333333333333336,voice,,single
50.222222222222214,53,5,F3,37.666666666666664,voice,das,single
50.666666666666664,55,7,G3,38.0,voice,hei,begin
51.111111111111114,53,5,F3,38.333333333333336,voice,,single
51.55555555555555,52,4,E3,38.666666666666664,voice,ße,end
52.0,50,2,D3,39.0,voice,Weh.,single
72.0,58,10,B-3,54.0,voice,Wenn,single
72.44444444444444,57,9,A3,54.333333333333336,voice,,single
72.88888888888889,55,7,G3,54.666666666666664,voice,die,single
73.33333333333333,55,7,G3,55.0,voice,Grä,begin
75.11111111111111,53,5,F3,56.333333333333336,voice,,single
75.55555555555554,52,4,E3,56.666666666666664,voice,ser,end
76.0,58,10,B-3,57.0,voice,spros,begin
76.44444444444444,57,9,A3,57.333333333333336,voice,,single
76.88888888888889,55,7,G3,57.666666666666664,voice,sen,end
77.33333333333333,55,7,G3,58.0,voice,wol,begin
79.11111111111111,53,5,F3,59.333333333333336,voice,,single
79.55555555555554,52,4,E3,59.666666666666664,voice,"len,",end
80.0,57,9,A3,60.0,voice,weht,single
80.44444444444444,53,5,F3,60.333333333333336,voice,,single
80.88888888888889,48,0,C3,60.666666666666664,voice,da,begin
81.33333333333333,45,9,A2,61.0,voice,her,end
81.77777777777777,48,0,C3,61.333333333333336,voice,,single
82.22222222222221,53,5,F3,61.666666666666664,voice,ein,single
82.66666666666666,57,9,A3,62.0,voice,lau,begin
83.11111111111111,58,10,B-3,62.333333333333336,voice,,single
83.55555555555554,60,0,C4,62.666666666666664,voice,er,end
84.0,55,7,G3,63.0,voice,"Wind,",single
88.0,58,10,B-3,66.0,voice,und,single
88.44444444444443,57,9,A3,66.33333333333333,voice,,single
88.88888888888889,55,7,G3,66.66666666666667,voice,das,single
89.33333333333333,55,7,G3,67.0,voice,Eis,single
91.1111111111111,53,5,F3,68.33333333333333,voice,,single
91.55555555555556,52,4,E3,68.66666666666667,voice,zer,begin
92.0,58,10,B-3,69.0,voice,springt,end
92.44444444444443,57,9,A3,69.33333333333333,voice,,single
92.88888888888889,55,7,G3,69.66666666666667,voice,in,single
93.33333333333333,55,7,G3,70.0,voice,Schol,begin
95.1111111111111,53,5,F3,71.33333333333333,voice,,single
95.55555555555556,52,4,E3,71.66666666666667,voice,len,end
96.0,53,5,F3,72.0,voice,und,single
96.44444444444443,48,0,C3,72.33333333333333,voice,,single
96.88888888888889,45,9,A2,72.66666666666667,voice,der,single
97.33333333333333,60,0,C4,73.0,voice,wei,begin
97.77777777777777,57,9,A3,73.33333333333333,voice,,single
98.22222222222223,53,5,F3,73.66666666666667,voice,che,end
98.66666666666666,55,7,G3,74.0,voice,Schnee,single
99.1111111111111,58,10,B-3,74.33333333333333,voice,,single
99.55555555555556,52,4,E3,74.66666666666667,voice,zer,begin
100.0,53,5,F3,75.0,voice,"rinnt,",end
104.0,50,2,D3,78.0,voice,und,single
104.44444444444443,53,5,F3,78.33333333333333,voice,,single
104.88888888888889,57,9,A3,78.66666666666667,voice,der,single
105.33333333333333,62,2,D4,79.0,voice,wei,begin
105.77777777777777,65,5,F4,79.33333333333333,voice,,single
106.22222222222223,62,2,D4,79.66666666666667,voice,che,end
106.66666666666666,61,1,C#4,80.0,voice,Schnee,single
107.1111111111111,64,4,E4,80.33333333333333,voice,,single
107.55555555555556,61,1,C#4,80.66666666666667,voice,zer,begin
108.0,62,2,D4,81.0,voice,rinnt.,end
128.0,50,2,D3,96.0,voice,"Schnee,",single
128.44444444444443,53,5,F3,96.33333333333333,voice,,single
128.88888888888889,57,9,A3,96.66666666666667,voice,du,single
129.33333333333331,62,2,D4,97.0,voice,weißt,single
131.33333333333331,57,9,A3,98.5,voice,von,single
132.0,53,5,F3,99.0,voice,mei,begin
132.44444444444443,52,4,E3,99.33333333333333,voice,,single
132.88888888888889,50,2,D3,99.66666666666667,voice,nem,end
133.33333333333331,57,9,A3,100.0,voice,Seh,begin
134.66666666666666,45,9,A2,101.0,voice,"nen,",end
136.0,52,4,E3,102.0,voice,"sag,",single
137.0,57,9,A3,102.75,voice,wo,begin
137.33333333333331,52,4,E3,103.0,voice,hin,end
138.33333333333331,57,9,A3,103.75,voice,doch,single
138.66666666666666,52,4,E3,104.0,voice,geht,single
139.1111111111111,57,9,A3,104.33333333333333,voice,,single
139.55555555555554,55,7,G3,104.66666666666667,voice,dein,single
140.0,53,5,F3,105.0,voice,Lauf?,single
144.0,50,2,D3,108.0,voice,Fol,begin
144.44444444444443,53,5,F3,108.33333333333333,voice,,single
