start,pitch,pitchclass,pitchname,offset,instrument,lyric,syllabic
8.714285714285714,50,2,D3,15.25,voice,Der,single
9.0,58,10,B-3,15.75,voice,Wind,single
9.285714285714285,57,9,A3,16.25,voice,,single
9.571428571428571,55,7,G3,16.75,voice,spielt,single
9.857142857142856,54,6,F#3,17.25,voice,mit,single
10.142857142857142,57,9,A3,17.75,voice,,single
10.428571428571429,58,10,B-3,18.25,voice,der,single
10.714285714285714,60,0,C4,18.75,voice,Wet,begin
11.0,58,10,B-3,19.25,voice,,single
11.285714285714285,57,9,A3,19.75,voice,ter,middle
11.571428571428571,55,7,G3,20.25,voice,fah,middle
11.857142857142856,58,10,B-3,20.75,voice,ne,end
12.142857142857142,60,0,C4,21.25,voice,auf,single
12.428571428571427,62,2,D4,21.75,voice,mei,begin
12.714285714285714,60,0,C4,22.25,voice,,single
13.0,58,10,B-3,22.75,voice,nes,end
13.285714285714285,63,3,E-4,23.25,voice,schö,begin
13.571428571428571,62,2,D4,23.75,voice,,single
13.857142857142856,61,1,C#4,24.25,voice,nen,end
14.142857142857142,62,2,D4,24.75,voice,Lieb,begin
14.428571428571427,57,9,A3,25.25,voice,,single
14.714285714285714,54,6,F#3,25.75,voice,chens,end
15.0,62,2,D4,26.25,voice,Haus.,single
17.285714285714285,57,9,A3,30.25,voice,Da,single
17.57142857142857,58,10,B-3,30.75,voice,dacht,single
18.142857142857142,62,2,D4,31.75,voice,ich,single
18.428571428571427,60,0,C4,32.25,voice,schon,single
18.857142857142858,60,0,C4,33.0,voice,in,single
19.0,58,10,B-3,33.25,voice,mei,begin
19.142857142857142,57,9,A3,33.5,voice,nem,end
19.285714285714285,58,10,B-3,33.75,voice,Wah,begin
19.57142857142857,53,5,F3,34.25,voice,"ne,",end
19.857142857142858,62,2,D4,34.75,voice,sie,single
20.142857142857142,62,2,D4,35.25,voice,pfiff',single
20.428571428571427,65,5,F4,35.75,voice,,single
20.71428571428571,62,2,D4,36.25,voice,den,single
21.0,62,2,D4,36.75,voice,ar,begin
21.285714285714285,65,5,F4,37.25,voice,,single
21.57142857142857,62,2,D4,37.75,voice,men,end
21.857142857142858,62,2,D4,38.25,voice,Flücht,begin
22.142857142857142,64,4,E4,38.75,voice,,single
22.428571428571427,61,1,C#4,39.25,voice,ling,end
22.71428571428571,62,2,D4,39.75,voice,aus.,single
24.142857142857142,50,2,D3,42.25,voice,Er,single
24.428571428571427,52,4,E3,42.75,voice,hätt,single
