start,pitch,pitchclass,pitchname,offset,instrument,lyric,syllabic
12.0,59,11,B3,10.0,voice,Ei,begin
12.6,58,10,A#3,10.5,voice,ne,end
13.2,59,11,B3,11.0,voice,Krä,begin
13.799999999999999,54,6,F#3,11.5,voice,he,end
14.399999999999999,57,9,A3,12.0,voice,war,single
15.0,55,7,G3,12.5,voice,mit,single
15.6,54,6,F#3,13.0,voice,mir,single
16.8,52,4,E3,14.0,voice,aus,single
17.4,55,7,G3,14.5,voice,der,single
18.0,54,6,F#3,15.0,voice,Stadt,single
18.599999999999998,52,4,E3,15.5,voice,ge,begin
19.2,50,2,D3,16.0,voice,zo,middle
19.8,49,1,C#3,16.5,voice,,single
20.4,47,11,B2,17.0,voice,"gen,",end
21.599999999999998,59,11,B3,18.0,voice,ist,single
22.2,58,10,A#3,18.5,voice,bis,single
22.8,59,11,B3,19.0,voice,heu,begin
23.4,54,6,F#3,19.5,voice,te,end
24.0,57,9,A3,20.0,voice,für,single
24.599999999999998,55,7,G3,20.5,voice,und,single
25.2,54,6,F#3,21.0,voice,für,single
26.4,52,4,E3,22.0,voice,um,single
27.0,55,7,G3,22.5,voice,mein,single
27.599999999999998,54,6,F#3,23.0,voice,Haupt,single
28.2,59,11,B3,23.5,voice,ge,begin
28.799999999999997,57,9,A3,24.0,voice,flo,middle
30.0,50,2,D3,25.0,voice,gen.,end
36.0,59,11,B3,30.0,voice,,single
36.0,57,9,A3,30.0,voice,Krä,begin
36.6,57,9,A3,30.5,voice,"he,",end
38.4,59,11,B3,32.0,voice,wun,begin
38.85,57,9,A3,32.375,voice,der,middle
39.0,57,9,A3,32.5,voice,li,middle
39.3,57,9,A3,32.75,voice,ches,end
39.6,54,6,F#3,33.0,voice,"Tier,",single
40.8,57,9,A3,34.0,voice,willst,single
41.4,58,10,A#3,34.5,voice,mich,single
42.0,59,11,B3,35.0,voice,nicht,single
42.9,58,10,A#3,35.75,voice,ver,begin
43.199999999999996,61,1,C#4,36.0,voice,,single
43.199999999999996,59,11,B3,36.0,voice,las,middle
43.8,59,11,B3,36.5,voice,sen?,end
45.6,61,1,C#4,38.0,voice,,single
45.6,59,11,B3,38.0,voice,Meinst,single
46.199999999999996,59,11,B3,38.5,voice,wohl,single
47.4,59,11,B3,39.5,voice,bald,single
47.699999999999996,59,11,B3,39.75,voice,als,single
48.0,61,1,C#4,40.0,voice,Beu,begin
48.9,59,11,B3,40.75,voice,te,end
49.199999999999996,56,8,G#3,41.0,voice,hier,single
50.4,59,11,B3,42.0,voice,mei,begin
51.0,60,0,B#3,42.5,voice,nen,end
51.6,61,1,C#4,43.0,voice,Leib,single
52.5,60,0,B#3,43.75,voice,zu,single
52.8,63,3,D#4,44.0,voice,,single
52.8,61,1,C#4,44.0,voice,fas,begin
53.4,61,1,C#4,44.5,voice,sen?,end
57.599999999999994,59,11,B3,48.0,voice,"Nun,",single
58.199999999999996,58,10,A#3,48.5,voice,es,single
58.8,59,11,B3,49.0,voice,wird,single
59.4,54,6,F#3,49.5,voice,nicht,single
60.0,57,9,A3,50.0,voice,weit,single
60.599999999999994,55,7,G3,50.5,voice,mehr,single
61.199999999999996,54,6,F#3,51.0,voice,gehn,single
62.4,52,4,E3,52.0,voice,an,single
63.0,55,7,G3,52.5,voice,dem,single
63.599999999999994,54,6,F#3,53.0,voice,Wan,begin
64.2,52,4,E3,53.5,voice,der,middle
64.8,50,2,D3,54.0,voice,sta,middle
65.39999999999999,49,1,C#3,54.5,voice,,single
66.0,47,11,B2,55.0,voice,be.,end
67.2,47,11,B2,56.0,voice,Krä,begin
68.1,47,11,B2,56.75,voice,"he,",end
68.39999999999999,47,11,B2,57.0,voice,laß,single
69.3,47,11,B2,57.75,voice,mich,single
69.6,59,11,B3,58.0,voice,end,begin
70.2,60,0,C4,58.5,voice,lich,end
70.8,59,11,B3,59.0,voice,sehn,single
72.0,59,11,B3,60.0,voice,Treu,begin
72.6,61,1,C#4,60.5,voice,e,end
73.2,62,2,D4,61.0,voice,bis,single
73.8,64,4,E4,61.5,voice,zum,single
74.39999999999999,66,6,F#4,62.0,voice,Gra,begin
76.8,63,3,D#4,64.0,voice,"be,",end
79.2,47,11,B2,66.0,voice,Krä,begin
80.1,47,11,B2,66.75,voice,"he,",end
80.39999999999999,47,11,B2,67.0,voice,laß,single
81.3,47,11,B2,67.75,voice,mich,single
81.6,59,11,B3,68.0,voice,end,begin
82.2,60,0,C4,68.5,voice,lich,end
82.8,59,11,B3,69.0,voice,sehn,single
84.0,59,11,B3,70.0,voice,Treu,begin
84.89999999999999,47,11,B2,70.75,voice,e,end
85.2,47,11,B2,71.0,voice,bis,single
85.8,47,11,B2,71.5,voice,zum,single
86.39999999999999,54,6,F#3,72.0,voice,Gra,begin
88.8,47,11,B2,74.0,voice,be!,end
